,NormMSE,1-PCC,split,subgroup,Method
AHR+KLF1,0.155227392911911,0.04497743980027735,3,seen1,GEARS
PTPN12+UBASH3A,0.4906514286994934,0.1173055290710181,3,seen1,GEARS
ETS2+CNN1,0.8283210396766663,0.4904532751534134,3,seen1,GEARS
MAPK1+TGFBR2,1.1684786081314087,1.35002800548682,3,seen1,GEARS
PTPN12+PTPN9,0.36617153882980347,0.1372217107564211,3,seen1,GEARS
SET+KLF1,0.23161475360393524,0.09460731281433254,3,seen1,GEARS
PTPN12+SNAI1,0.4529598653316498,0.20674066292122006,3,seen1,GEARS
CNN1+UBASH3A,0.742099404335022,0.24816386308521032,3,seen1,GEARS
FOXA3+HOXB9,0.14768728613853455,0.028494829537521582,3,seen1,GEARS
IRF1+SET,0.8323284983634949,0.33272608157858485,3,seen1,GEARS
CEBPE+CNN1,0.7555109262466431,0.43518517553820857,3,seen1,GEARS
CBL+CNN1,0.4041571021080017,0.061059948697220534,3,seen1,GEARS
ZBTB10+PTPN12,0.3670687675476074,0.06378705811403051,3,seen1,GEARS
CBL+UBASH3B,0.2700452506542206,0.022244296211283654,3,seen1,GEARS
FOXF1+HOXB9,0.3126921057701111,0.10085319448262453,3,seen1,GEARS
CEBPB+PTPN12,0.4304307997226715,0.15329607017338276,3,seen1,GEARS
CEBPB+MAPK1,0.3636552393436432,0.1178943783743307,3,seen1,GEARS
FOSB+UBASH3B,0.7977664470672607,0.5781435323879123,3,seen1,GEARS
ETS2+MAPK1,0.8296526074409485,0.3926418203191133,3,seen1,GEARS
SNAI1+UBASH3B,0.5020594596862793,0.2801875619479688,3,seen1,GEARS
CBL+PTPN12,0.18980097770690918,0.035319000598974526,3,seen1,GEARS
CEBPE+PTPN12,0.45914018154144287,0.244608222914394,3,seen1,GEARS
SAMD1+UBASH3B,0.4879639446735382,0.10320882312953472,3,seen1,GEARS
KLF1+CLDN6,0.20064766705036163,0.044946137932129204,3,seen1,GEARS
POU3F2+CBFA2T3,0.28354039788246155,0.11274313158355653,3,seen1,GEARS
FOXA1+HOXB9,0.2028924524784088,0.057320319159771316,3,seen1,GEARS
ETS2+PRTG,0.7506462335586548,0.5010731787187979,3,seen1,GEARS
AHR+FEV,0.35942745208740234,0.05481165973469615,3,seen1,GEARS
FEV+CBFA2T3,0.3613101840019226,0.01763625229068566,3,seen1,GEARS
LYL1+CEBPB,0.4376404285430908,0.17150642559863627,3,seen1,GEARS
PTPN12+ZBTB25,0.20105068385601044,0.04186678573023528,3,seen1,GEARS
TGFBR2+PRTG,0.46388450264930725,0.03908916702494025,3,seen1,GEARS
FOSB+PTPN12,0.5748977065086365,0.3654417532379739,3,seen1,GEARS
SAMD1+PTPN12,0.44723471999168396,0.14829171988822054,3,seen1,GEARS
FOXL2+HOXB9,0.1549244076013565,0.03572289983276278,3,seen1,GEARS
PRDM1+CBFA2T3,0.2652994990348816,0.07178298849612474,3,seen1,GEARS
CDKN1C+CDKN1B,0.3195699453353882,0.1030600347003201,3,seen1,GEARS
CDKN1C+CDKN1A,0.2845999300479889,0.10345422104001045,3,seen1,GEARS
PLK4+STIL,0.4589390754699707,0.24118930965778418,3,seen1,GEARS
IGDCC3+PRTG,0.20437604188919067,0.03762361945700832,3,seen1,GEARS
BCL2L11+BAK1,1.5762207508087158,0.863116182765225,3,seen2,GEARS
BPGM+ZBTB1,0.2115333378314972,0.06869965716032311,3,seen2,GEARS
CEBPB+OSR2,0.2273290753364563,0.05934916588012129,3,seen2,GEARS
CEBPE+RUNX1T1,0.09552954137325287,0.02450508321635425,3,seen2,GEARS
DUSP9+IGDCC3,0.12668345868587494,0.037459483777638525,3,seen2,GEARS
DUSP9+SNAI1,0.31968656182289124,0.0553519839013461,3,seen2,GEARS
ETS2+CEBPE,0.23429183661937714,0.032911812886595726,3,seen2,GEARS
ETS2+IGDCC3,0.3896169066429138,0.1999684230540879,3,seen2,GEARS
FEV+ISL2,0.22476458549499512,0.030636728508397937,3,seen2,GEARS
FOSB+CEBPB,0.4224361181259155,0.07169904134934768,3,seen2,GEARS
FOSB+OSR2,0.509539783000946,0.22699700290104374,3,seen2,GEARS
FOXA3+FOXA1,0.2801608145236969,0.055119755561463535,3,seen2,GEARS
JUN+CEBPA,0.15248015522956848,0.00760183809325099,3,seen2,GEARS
JUN+CEBPB,0.27002763748168945,0.029127299727406353,3,seen2,GEARS
KLF1+CEBPA,0.05958327651023865,0.007383111398667097,3,seen2,GEARS
KLF1+MAP2K6,0.06297089904546738,0.017122262350312667,3,seen2,GEARS
SAMD1+TGFBR2,0.4125576913356781,0.048488137872482184,3,seen2,GEARS
SAMD1+ZBTB1,0.2305913269519806,0.05074816307751462,3,seen2,GEARS
ZBTB10+SNAI1,0.5274940729141235,0.10966785298660398,3,seen2,GEARS
MAML2+ctrl,1.1181282997131348,1.0544376896577887,4,single,GEARS
ctrl+SET,0.8508260250091553,0.29809735470917076,4,single,GEARS
LHX1+ctrl,0.9113188982009888,0.6891088638221845,4,single,GEARS
AHR+ctrl,0.7782827615737915,0.3199284530710429,4,single,GEARS
FOXO4+ctrl,0.6135539412498474,0.14077732583973557,4,single,GEARS
MAP2K3+ctrl,0.6918337941169739,0.38472537230700254,4,single,GEARS
PTPN1+ctrl,0.5037543177604675,0.061711895068583544,4,single,GEARS
HOXB9+ctrl,0.40063297748565674,0.12975647440180182,4,single,GEARS
ctrl+HOXB9,0.37503859400749207,0.12753110053017735,4,single,GEARS
CLDN6+ctrl,0.653552770614624,0.14861820172518492,4,single,GEARS
FOXF1+ctrl,0.6702151894569397,0.4123955175746232,4,single,GEARS
PRTG+ctrl,0.6424189805984497,0.06515941140241921,4,single,GEARS
PLK4+ctrl,0.41094645857810974,0.1789982421323657,4,single,GEARS
C3orf72+ctrl,0.6307515501976013,0.15944107502582483,4,single,GEARS
LYL1+ctrl,0.6520832180976868,0.21281818082206883,4,single,GEARS
IGDCC3+ctrl,0.5907987952232361,0.08875964011531323,4,single,GEARS
TMSB4X+ctrl,1.0136427879333496,0.5833940642914968,4,single,GEARS
KIF2C+ctrl,0.2851184606552124,0.17552792839705944,4,single,GEARS
ctrl+CLDN6,0.6865434646606445,0.1571209145913599,4,single,GEARS
ctrl+KIF2C,0.5338817238807678,0.28314549816423096,4,single,GEARS
ARID1A+ctrl,0.736297607421875,0.20090970100136474,4,single,GEARS
ctrl+UBASH3A,0.18686889111995697,0.09639162456733175,4,single,GEARS
NCL+ctrl,1.2657526731491089,0.7594611452514073,4,single,GEARS
ZC3HAV1+ctrl,1.5429140329360962,1.363121670903638,4,single,GEARS
SET+ctrl,0.8481006622314453,0.31254499731585383,4,single,GEARS
ctrl+SPI1,0.3300608694553375,0.08465194763994077,4,single,GEARS
ctrl+PRTG,0.6375998854637146,0.07303054665680975,4,single,GEARS
ATL1+ctrl,0.5779134631156921,0.06473869393812492,4,single,GEARS
TGFBR2+ctrl,0.47505059838294983,0.19389459997182712,4,single,GEARS
JUN+ctrl,0.6053362488746643,0.31209152983501554,4,single,GEARS
UBASH3A+ctrl,0.20399343967437744,0.119607425724098,4,single,GEARS
ctrl+SNAI1,1.231388807296753,1.102868577814661,4,single,GEARS
ctrl+FOXF1,0.660485029220581,0.4141477351076901,4,single,GEARS
ctrl+IGDCC3,0.5756458044052124,0.08917076780926436,4,single,GEARS
ctrl+TGFBR2,0.4389241635799408,0.20179152593482286,4,single,GEARS
SPI1+ctrl,0.4130673408508301,0.06454495172511088,4,single,GEARS
SNAI1+ctrl,1.2940055131912231,1.0574206682504155,4,single,GEARS
TGFBR2+IGDCC3,0.3941582441329956,0.10223714890889823,4,seen0,GEARS
FOXF1+HOXB9,0.3134922385215759,0.07460564270149916,4,seen0,GEARS
TGFBR2+PRTG,0.41203945875167847,0.07797693880274892,4,seen0,GEARS
IGDCC3+PRTG,0.4062224328517914,0.09697863168548793,4,seen0,GEARS
TGFBR2+ETS2,0.21931776404380798,0.08580904663540423,4,seen1,GEARS
MAP2K6+SPI1,0.43613359332084656,0.20952314347960055,4,seen1,GEARS
ETS2+IGDCC3,1.0593961477279663,0.9201251522754319,4,seen1,GEARS
MAP2K3+SLC38A2,1.2561923265457153,1.172577855451891,4,seen1,GEARS
SET+CEBPE,0.45276710391044617,0.21501929161604494,4,seen1,GEARS
IGDCC3+ZBTB25,0.4389435946941376,0.08808742078690557,4,seen1,GEARS
IGDCC3+MAPK1,0.45040106773376465,0.25564687326550484,4,seen1,GEARS
JUN+CEBPA,0.12194596230983734,0.006732878508046269,4,seen1,GEARS
ZC3HAV1+CEBPE,0.35542887449264526,0.14229519065702334,4,seen1,GEARS
UBASH3B+UBASH3A,0.10595068335533142,0.03828376857563853,4,seen1,GEARS
MAP2K3+MAP2K6,0.8384550213813782,0.5818824924062937,4,seen1,GEARS
MAPK1+PRTG,0.8884699940681458,0.6986173973418772,4,seen1,GEARS
MAP2K3+IKZF3,0.05626312643289566,0.025528620171826333,4,seen1,GEARS
TMSB4X+BAK1,0.9964241981506348,0.7120940855238587,4,seen1,GEARS
DUSP9+PRTG,0.13732002675533295,0.035539671778678894,4,seen1,GEARS
LHX1+ELMSAN1,0.6928721070289612,0.31295936077367514,4,seen1,GEARS
KIF18B+KIF2C,0.6058328747749329,0.3724480069213314,4,seen1,GEARS
BCL2L11+TGFBR2,0.3460017442703247,0.1373761587892659,4,seen1,GEARS
AHR+KLF1,0.26500368118286133,0.15781621693167835,4,seen1,GEARS
PTPN12+UBASH3A,0.3046976327896118,0.04940061364322901,4,seen1,GEARS
MAPK1+TGFBR2,0.13110554218292236,0.04647360276430845,4,seen1,GEARS
SET+KLF1,0.24173639714717865,0.14503949165373342,4,seen1,GEARS
PTPN12+SNAI1,0.49700382351875305,0.22041057923343033,4,seen1,GEARS
CNN1+UBASH3A,0.1933472752571106,0.04441867978312075,4,seen1,GEARS
FOXA3+HOXB9,0.20973950624465942,0.047969150939024985,4,seen1,GEARS
IRF1+SET,0.7873522639274597,0.2566257606376894,4,seen1,GEARS
MAP2K3+ELMSAN1,0.785717785358429,0.4591523358467384,4,seen1,GEARS
ZC3HAV1+HOXC13,0.26194044947624207,0.1208873747382313,4,seen1,GEARS
SNAI1+UBASH3B,0.3565385341644287,0.18738344771554694,4,seen1,GEARS
DUSP9+IGDCC3,0.156235009431839,0.05955966889450792,4,seen1,GEARS
KLF1+CLDN6,0.1846213936805725,0.07556596165522933,4,seen1,GEARS
FOXA1+HOXB9,0.2411166876554489,0.07010035768325906,4,seen1,GEARS
SAMD1+TGFBR2,0.11424747854471207,0.05755026335828006,4,seen1,GEARS
CEBPE+SPI1,0.19950759410858154,0.006979332305490971,4,seen1,GEARS
CBL+TGFBR2,0.10614869743585587,0.059403064427897334,4,seen1,GEARS
FOXF1+FOXL2,0.2718958556652069,0.10776107886340469,4,seen1,GEARS
ETS2+PRTG,1.0266797542572021,0.930626419140026,4,seen1,GEARS
AHR+FEV,0.2952685058116913,0.07569164223968983,4,seen1,GEARS
KLF1+TGFBR2,0.18273988366127014,0.11405291233677417,4,seen1,GEARS
LYL1+CEBPB,0.4588860869407654,0.221137200249359,4,seen1,GEARS
DUSP9+SNAI1,0.3176105320453644,0.11977078393101692,4,seen1,GEARS
FOXL2+HOXB9,0.1593039184808731,0.04878979385830462,4,seen1,GEARS
JUN+CEBPB,0.17185622453689575,0.016376205399865285,4,seen1,GEARS
ZBTB10+SNAI1,0.5389283299446106,0.29144930047914386,4,seen1,GEARS
FOXA3+FOXF1,0.2015872746706009,0.11189742456190288,4,seen1,GEARS
TGFBR2+C19orf26,0.2704402208328247,0.11660065049363766,4,seen1,GEARS
ZC3HAV1+CEBPA,0.08906986564397812,0.007451267447322607,4,seen1,GEARS
FOXA1+FOXF1,0.2437642514705658,0.06975982175208628,4,seen1,GEARS
PLK4+STIL,0.3963235020637512,0.19603607367025688,4,seen1,GEARS
CBL+UBASH3A,0.07267068326473236,0.0148057802580297,4,seen1,GEARS
SNAI1+DLX2,0.824155330657959,0.5676053260712592,4,seen1,GEARS
C3orf72+FOXL2,0.2391463965177536,0.06637380804545501,4,seen1,GEARS
BPGM+SAMD1,0.10874805599451065,0.06452212925069034,4,seen2,GEARS
CBL+CNN1,0.07250139117240906,0.028640700329560786,4,seen2,GEARS
CDKN1C+CDKN1B,0.13521718978881836,0.045846142806112766,4,seen2,GEARS
FOSB+PTPN12,0.6818867921829224,0.3710337749798782,4,seen2,GEARS
FOXA1+FOXL2,0.1789051741361618,0.04548409325070679,4,seen2,GEARS
FOXA3+FOXL2,0.21709898114204407,0.08750126051018015,4,seen2,GEARS
KLF1+BAK1,0.21224693953990936,0.1666643690841738,4,seen2,GEARS
KLF1+COL2A1,0.8026412725448608,0.589244086178951,4,seen2,GEARS
KLF1+MAP2K6,0.13231030106544495,0.04129918621038087,4,seen2,GEARS
POU3F2+CBFA2T3,0.10644032806158066,0.07615369727136567,4,seen2,GEARS
PRDM1+CBFA2T3,0.251914381980896,0.07133974845055491,4,seen2,GEARS
PTPN12+ZBTB25,0.2089359611272812,0.046081422129645944,4,seen2,GEARS
SAMD1+UBASH3B,0.047599244862794876,0.01752716489136219,4,seen2,GEARS
SAMD1+ZBTB1,0.06399054080247879,0.040857834719645325,4,seen2,GEARS
UBASH3B+OSR2,0.8398528695106506,0.6659744367352687,4,seen2,GEARS
UBASH3B+ZBTB25,0.10670910030603409,0.03715539461700246,4,seen2,GEARS
ZBTB10+ELMSAN1,0.4352693557739258,0.147357422451023,4,seen2,GEARS
ZBTB10+PTPN12,0.20967677235603333,0.09094205466408312,4,seen2,GEARS
TSC22D1+ctrl,0.8833743929862976,0.5241993214003742,5,single,GEARS
ctrl+ELMSAN1,0.5826458930969238,0.4063158370554447,5,single,GEARS
KLF1+ctrl,0.8313344717025757,0.574513555446174,5,single,GEARS
ctrl+KLF1,0.8274763226509094,0.5815280270617222,5,single,GEARS
RREB1+ctrl,0.5127056241035461,0.14254399784840643,5,single,GEARS
ctrl+ZBTB25,0.36973002552986145,0.17335513955913484,5,single,GEARS
MAP4K5+ctrl,0.31286653876304626,0.1203369082941208,5,single,GEARS
MIDN+ctrl,0.8075428009033203,0.30170906835701317,5,single,GEARS
DLX2+ctrl,1.1054755449295044,0.9432626510970294,5,single,GEARS
ctrl+RUNX1T1,2.86391019821167,1.3263266608701088,5,single,GEARS
CELF2+ctrl,1.0057650804519653,0.9290815832500812,5,single,GEARS
ZBTB25+ctrl,0.3497264087200165,0.17419804527889937,5,single,GEARS
PTPN1+ctrl,0.4199194610118866,0.05256747313978849,5,single,GEARS
RUNX1T1+ctrl,3.4192006587982178,1.302614162908867,5,single,GEARS
TP73+ctrl,0.7515000700950623,0.1985836485400796,5,single,GEARS
ctrl+MAP7D1,1.1938670873641968,0.5637897460837848,5,single,GEARS
C19orf26+ctrl,0.2823995053768158,0.17051736336725298,5,single,GEARS
IKZF3+ctrl,0.7436788082122803,0.12300629250239581,5,single,GEARS
HOXB9+ctrl,0.34817326068878174,0.1278660173411481,5,single,GEARS
ctrl+HOXB9,0.33491751551628113,0.13682189886458218,5,single,GEARS
ctrl+SAMD1,0.5451893210411072,0.0907300339313224,5,single,GEARS
BPGM+ctrl,0.576996922492981,0.09393364019342698,5,single,GEARS
C3orf72+ctrl,0.6184030771255493,0.18201679491903633,5,single,GEARS
ctrl+DLX2,1.1282106637954712,0.9859983893111348,5,single,GEARS
ctrl+CEBPA,0.7061650156974792,0.08019363530911505,5,single,GEARS
MAP7D1+ctrl,1.1076747179031372,0.5648818742483854,5,single,GEARS
TMSB4X+ctrl,1.0040979385375977,0.6143024313932983,5,single,GEARS
ctrl+C19orf26,0.2879653871059418,0.17753096367232502,5,single,GEARS
ctrl+UBASH3A,0.22234711050987244,0.09535647253505886,5,single,GEARS
ctrl+IKZF3,0.752994954586029,0.11288242084265221,5,single,GEARS
CEBPB+ctrl,0.9119682908058167,0.7990892282687128,5,single,GEARS
CEBPA+ctrl,0.7505053281784058,0.07775989267975092,5,single,GEARS
SAMD1+ctrl,0.5122241973876953,0.07580831146333367,5,single,GEARS
ELMSAN1+ctrl,0.5797761678695679,0.41160567244514823,5,single,GEARS
PTPN13+ctrl,0.8123911619186401,0.3977814787067473,5,single,GEARS
UBASH3A+ctrl,0.21798063814640045,0.11875238898210227,5,single,GEARS
PTPN9+ctrl,0.29079389572143555,0.14234049667720683,5,single,GEARS
ctrl+CEBPB,0.9230023622512817,0.83105490996968,5,single,GEARS
HK2+ctrl,0.4704670310020447,0.2608412794652395,5,single,GEARS
ctrl+PTPN9,0.375887930393219,0.19515037594828755,5,single,GEARS
BPGM+SAMD1,0.4901687800884247,0.13735175074543804,5,seen0,GEARS
CEBPB+CEBPA,0.7207363843917847,0.23455842130351812,5,seen0,GEARS
KLF1+CEBPA,0.768399715423584,0.3294627475552261,5,seen0,GEARS
KLF1+MAP2K6,0.7438651919364929,0.2236009800399188,5,seen1,GEARS
CEBPE+RUNX1T1,0.217841237783432,0.03594828210771084,5,seen1,GEARS
CBL+PTPN9,0.1956407129764557,0.03623860515654087,5,seen1,GEARS
MAP2K6+IKZF3,0.8642640709877014,0.3340028027596418,5,seen1,GEARS
KLF1+FOXA1,0.6757546663284302,0.5134009369066916,5,seen1,GEARS
CEBPE+KLF1,1.1029250621795654,0.8074942566308891,5,seen1,GEARS
UBASH3B+ZBTB25,0.11517010629177094,0.0350471502461005,5,seen1,GEARS
UBASH3B+PTPN9,0.12126825004816055,0.069025429780595,5,seen1,GEARS
IGDCC3+ZBTB25,0.2584902346134186,0.03717292193323374,5,seen1,GEARS
KLF1+BAK1,0.7970149517059326,0.5394793498126091,5,seen1,GEARS
JUN+CEBPA,0.5843281745910645,0.17550853232387453,5,seen1,GEARS
UBASH3B+UBASH3A,0.08969830721616745,0.04855152522213757,5,seen1,GEARS
MAP2K3+IKZF3,0.6825941801071167,0.15058109986421186,5,seen1,GEARS
KLF1+COL2A1,0.6931440830230713,0.35005887658917345,5,seen1,GEARS
TMSB4X+BAK1,1.1115756034851074,0.9410630504135042,5,seen1,GEARS
MAPK1+IKZF3,1.2999922037124634,1.1651646972022718,5,seen1,GEARS
LHX1+ELMSAN1,0.3341931104660034,0.17154089419636875,5,seen1,GEARS
AHR+KLF1,0.6750875115394592,0.6346513628959656,5,seen1,GEARS
PTPN12+UBASH3A,0.2027207314968109,0.03707641735672951,5,seen1,GEARS
FEV+MAP7D1,0.047798752784729004,0.017614479642361403,5,seen1,GEARS
PTPN12+PTPN9,0.13967378437519073,0.07342867081752047,5,seen1,GEARS
FOSB+CEBPB,0.49073365330696106,0.04787026910344139,5,seen1,GEARS
SET+KLF1,0.6292840242385864,0.33241023699520156,5,seen1,GEARS
CNN1+UBASH3A,0.5904542803764343,0.13439817633479834,5,seen1,GEARS
MAP2K6+ELMSAN1,0.931591808795929,0.6424638954922557,5,seen1,GEARS
SAMD1+ZBTB1,0.2500121593475342,0.06986222566774813,5,seen1,GEARS
FOXA3+HOXB9,0.20844756066799164,0.06520288123283535,5,seen1,GEARS
MAP2K3+ELMSAN1,0.9297817945480347,0.7375228041200899,5,seen1,GEARS
CEBPE+CEBPA,0.21384938061237335,0.02778760076034814,5,seen1,GEARS
FOXF1+HOXB9,0.19881263375282288,0.08429195079952478,5,seen1,GEARS
CEBPB+PTPN12,0.5081838965415955,0.23752877485821955,5,seen1,GEARS
CEBPB+MAPK1,0.3449705243110657,0.0362730089109391,5,seen1,GEARS
CEBPB+OSR2,0.5331688523292542,0.07321454570046626,5,seen1,GEARS
DUSP9+KLF1,0.31456229090690613,0.11524300138626131,5,seen1,GEARS
SAMD1+UBASH3B,0.20719796419143677,0.022770283743739128,5,seen1,GEARS
KLF1+CLDN6,0.3083692491054535,0.14930811001977418,5,seen1,GEARS
FOXA1+HOXB9,0.17122693359851837,0.0635119843936991,5,seen1,GEARS
SAMD1+TGFBR2,0.3159347176551819,0.04574393155417056,5,seen1,GEARS
ETS2+MAP7D1,0.6888534426689148,0.13047471642494202,5,seen1,GEARS
KLF1+TGFBR2,0.6367129683494568,0.35828614636557177,5,seen1,GEARS
ETS2+IKZF3,1.0633659362792969,1.3063427857559873,5,seen1,GEARS
LYL1+CEBPB,0.5603660345077515,0.23482016113121063,5,seen1,GEARS
PTPN12+ZBTB25,0.13202708959579468,0.04160553711699322,5,seen1,GEARS
FOSB+IKZF3,1.0038022994995117,0.6419197931973031,5,seen1,GEARS
SAMD1+PTPN12,0.19659048318862915,0.05927695438731462,5,seen1,GEARS
FOXL2+HOXB9,0.10535021871328354,0.040082853607600555,5,seen1,GEARS
ZBTB10+ELMSAN1,0.40691912174224854,0.11376834937254898,5,seen1,GEARS
JUN+CEBPB,0.40477296710014343,0.11490754073020071,5,seen1,GEARS
BPGM+ZBTB1,0.19966423511505127,0.05604077086900361,5,seen1,GEARS
CEBPE+CEBPB,0.19193468987941742,0.0320448562852107,5,seen1,GEARS
TGFBR2+C19orf26,0.25662004947662354,0.09534248139243573,5,seen1,GEARS
ZC3HAV1+CEBPA,0.7120549082756042,0.1294012803118676,5,seen1,GEARS
ZBTB10+DLX2,0.5928802490234375,0.28969519153179135,5,seen1,GEARS
CBL+UBASH3A,0.379996657371521,0.1058301490265876,5,seen1,GEARS
SNAI1+DLX2,0.596205472946167,0.33920869589201175,5,seen1,GEARS
C3orf72+FOXL2,0.20514708757400513,0.0735848882177379,5,seen1,GEARS
CDKN1B+CDKN1A,0.10793319344520569,0.048610873927827924,5,seen2,GEARS
CDKN1C+CDKN1A,0.18487834930419922,0.08140691858716309,5,seen2,GEARS
CEBPE+SPI1,0.02174857258796692,0.0062273102812469006,5,seen2,GEARS
CNN1+MAPK1,0.26010826230049133,0.11132683511823416,5,seen2,GEARS
DUSP9+IGDCC3,0.10554300248622894,0.022588632069528103,5,seen2,GEARS
DUSP9+MAPK1,0.436895489692688,0.10820007417351007,5,seen2,GEARS
FOSB+OSR2,0.23010356724262238,0.07396047093789093,5,seen2,GEARS
FOXA1+FOXF1,0.20797064900398254,0.08008943020831794,5,seen2,GEARS
IRF1+SET,0.65927654504776,0.19115093632717617,5,seen2,GEARS
MAPK1+PRTG,0.7847802639007568,0.3592969330493361,5,seen2,GEARS
POU3F2+FOXL2,0.1138429045677185,0.0506446331855841,5,seen2,GEARS
PRDM1+CBFA2T3,0.2161751240491867,0.06493873754516244,5,seen2,GEARS
SGK1+S1PR2,0.36786192655563354,0.09583525010384619,5,seen2,GEARS
UBASH3B+CNN1,0.4395192265510559,0.06479528115596622,5,seen2,GEARS
UBASH3B+OSR2,0.8741298317909241,0.6107737933052704,5,seen2,GEARS
ZBTB10+PTPN12,0.3004600405693054,0.06498113503403147,5,seen2,GEARS
ZC3HAV1+HOXC13,0.2850647568702698,0.1533058091881685,5,seen2,GEARS
ZNF318+FOXL2,0.21914437413215637,0.11654500060831197,5,seen2,GEARS
